split,scene_class,sha256,source_path,source_manifest_path,dataset_path
train,meaningful_flood,e1c4eba97d8a5971d58001aff703e3cd81cef0fd672ed7604ab908aec0fc716a,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\009_115cm.png,training_data/road_scene_classifier/train/meaningful_flood/009_115cm.png,training_data/scene_classifier/train/meaningful_flood/0179_009_115cm.png
test,meaningful_flood,e351d649461a564c088e5321a276a8a18c3a4d879b82629581d1ce3876ddd4f1,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\150_22.5cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/150_22.5cm.jpg,training_data/scene_classifier/test/meaningful_flood/0180_150_22.5cm.jpg
train,meaningful_flood,e4491a4f11ad000e788d762fcad1a0175ad2f77a2ade620ec9cddbef491e61d9,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\164_25.05cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/164_25.05cm.jpg,training_data/scene_classifier/train/meaningful_flood/0181_164_25.05cm.jpg
train,meaningful_flood,e859bbc2f54d1d597f630f39779534e93528775239baac09aebb981ec92d8c65,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\test\meaningful_flood\181_27.53cm.jpg,training_data/road_scene_classifier/test/meaningful_flood/181_27.53cm.jpg,training_data/scene_classifier/train/meaningful_flood/0182_181_27.53cm.jpg
test,meaningful_flood,ee05ab3a9e116c418ca416cbef3c1216d2195c8a504de5d8c77886425eba90e4,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\038_15.10cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/038_15.10cm.jpg,training_data/scene_classifier/test/meaningful_flood/0183_038_15.10cm.jpg
test,meaningful_flood,f44beae2d996803ad555414ee7629380e21f7a9a088b360eb411754e40a0a124,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\003_100cm.png,training_data/road_scene_classifier/train/meaningful_flood/003_100cm.png,training_data/scene_classifier/test/meaningful_flood/0184_003_100cm.png
validation,meaningful_flood,f504f5adf13116bb7274c9cd247cbffd039d3e8b006813804e2326564cd45108,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\010_120.0cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/010_120.0cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0185_010_120.0cm.jpg
validation,meaningful_flood,f7867ff41c0c59ab6a5d609ed177e5e50e5c9090fee49381269cc68d65e08601,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\032_15.07cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/032_15.07cm.jpg,training_data/scene_classifier/validation/meaningful_flood/0186_032_15.07cm.jpg
validation,meaningful_flood,f8edecc1cf7a3bd6cdf2ef37f5cd7f82d1f2b58538400b84200fb94dfb61c753,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\081_20.04cm_2.jpg,training_data/road_scene_classifier/train/meaningful_flood/081_20.04cm_2.jpg,training_data/scene_classifier/validation/meaningful_flood/0187_081_20.04cm_2.jpg
test,meaningful_flood,fa207b0ed5da4b433843d81f411d33cd01064553e82aae008cb4bae9d8326f1f,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\validation\meaningful_flood\153_25.00cm.jpg,training_data/road_scene_classifier/validation/meaningful_flood/153_25.00cm.jpg,training_data/scene_classifier/test/meaningful_flood/0188_153_25.00cm.jpg
test,meaningful_flood,fb2b27c529f43a9e3af58b257fdb7b99a301744659ce6392b6e401c47cd8c10b,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\135_20.33cm.jpg,training_data/road_scene_classifier/train/meaningful_flood/135_20.33cm.jpg,training_data/scene_classifier/test/meaningful_flood/0189_135_20.33cm.jpg
train,meaningful_flood,fe222b666310c619a615d5f90fe364eedcec60eeb643d17f3e6db8c06866d60e,C:\Users\Shweatlana Mahapatra\Desktop\Force For Good\flood-depth-estimator-v3-SM_Sep\training_data\road_scene_classifier\train\meaningful_flood\013_120cm.png,training_data/road_scene_classifier/train/meaningful_flood/013_120cm.png,training_data/scene_classifier/train/meaningful_flood/0190_013_120cm.png
